AirportCode,Name,StateCode
12078,"Hattiesburg, MS: Hattiesburg Bobby L. Chain Municipal",MS
12106,"Natchez, MS: Hardy-Anders Field Natchez-Adams County",MS
12147,"Jackson, MS: Hawkins Field",MS
12448,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",MS
12579,"Newton, MS: James H Easom Field",MS
13023,"Louisville, MS: Louisville Winston County",MS
13106,"Laurel, MS: Hesler-Noble Field",MS
13191,"McComb, MS: McComb/Pike County/John E. Lewis Field",MS
13241,"Meridian, MS: Key Field",MS
13478,"Grenada, MS: Grenada Municipal",MS
13870,"Olive Branch, MS: Olive Branch Airport",MS
13959,"Kosciusko, MS: Kosciusko/Attala County",MS
14087,"Pascagoula, MS: Jackson County",MS
14109,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",MS
15011,"Starkville, MS: George M. Bryan",MS
15374,"Tupelo, MS: Tupelo Regional",MS
15430,"Columbus, MS: Columbus-Lowndes County",MS
15481,"Oxford, MS: University-Oxford",MS
15502,"Tunica, MS: Tunica Municipal",MS
15530,"Bay St. Louis, MS: Stennis International",MS
15605,"Vicksburg, MS: Vicksburg Municipal",MS
16414,"Picayune, MS: Picayune Municipal",MS
16468,"Philadelphia, MS: Philadelphia Municipal",MS
16743,"Batesville, MS: Panola County",MS
10644,"Kekaha, Kauai, HI: Barking Sands PMRF",HI
12092,"Mokuleia, HI: Dillingham",HI
12134,"Honolulu, HI: Daniel K Inouye International",HI
12146,"Kaanapali, HI: Kaanapali Airport",HI
12173,"Honolulu, HI: Daniel K Inouye International",HI
12174,"Hana, HI: Hana Airport",HI
12199,"Hanalei, HI: Princeville",HI
12402,"Hilo, HI: Hilo International",HI
12492,"Kapalua, HI: Kapalua Airport",HI
12549,"Kapolei, HI: Kalaeloa",HI
12758,"Kona, HI: Ellison Onizuka Kona International at Keahole",HI
12982,"Lihue, HI: Lihue Airport",HI
13034,"Lanai, HI: Lanai Airport",HI
13109,"Kalaupapa, HI: Kalaupapa Airport",HI
13347,"Hoolehua, HI: Molokai",HI
13520,"Kamuela, HI: Waimea-Kohala",HI
13662,"Kaneohe, HI: Kaneohe Bay MCAS",HI
13830,"Kahului, HI: Kahului Airport",HI
14007,"Hanapepe, HI: Port Allen",HI
14395,"Kona Village, HI: Kona Keahole",HI
15484,"Upolo Point, HI: Upolu",HI
15775,"Waikoloa Village, HI: Waikoloa Heliport",HI
16802,"Paxson, HI: Paxson Airport",HI
10654,"Beckley, WV: Raleigh County Memorial",WV
10663,"Princeton/Bluefield, WV: Mercer County",WV
11027,"Clarksburg/Fairmont, WV: North Central West Virginia",WV
11146,"Charleston/Dunbar, WV: Yeager",WV
11524,"Elkins, WV: Elkins-Randolph County-Jennings Randolph Field",WV
12153,"Wheeling, WV: Wheeling Ohio County",WV
12223,"Ashland, WV: Tri-State/Milton J. Ferguson Field",WV
13121,"Lewisburg, WV: Greenbrier Valley",WV
13282,"Morgantown, WV: Morgantown Municipal-Walter L. Bill Hart Field",WV
13463,"Martinsburg, WV: Eastern WV Regional/Shepherd Field",WV
14131,"Parkersburg, WV: Mid-Ohio Valley Regional",WV
15873,"Charleston, WV: Mcs-Pad Heliport",WV
16496,"Logan, WV: Logan County",WV
16524,"Petersburg, WV: Grant County",WV
10713,"Boise, ID: Boise Air Terminal",ID
10839,"Burley/Rupert, ID: Burley Municipal",ID
10987,"Challis, ID: Challis Airport",ID
11098,"Coeur d'Alene, ID: Coeur d'Alene - Pappy Boyington Field",ID
11384,"Soda Springs, ID: Allen H Tigert",ID
11815,"Rexburg, ID: Rexburg-Madison County",ID
12280,"Idaho Falls, ID: Idaho Falls Regional",ID
12593,"American Falls, ID: American Falls Airport",ID
12603,"Grangeville, ID: Idaho County",ID
13127,"Lewiston, ID: Lewiston Nez Perce County",ID
13362,"Malad City, ID: Malad City Airport",ID
13440,"Montpelier, ID: Montpelier Airport",ID
13525,"Mountain Home, ID: Mountain Home AFB",ID
13575,"McCall, ID: McCall Municipal",ID
14113,"Pocatello, ID: Pocatello Regional",ID
14365,"Indian Creek, ID: Indian Creek Usfs",ID
14422,"Bonners Ferry, ID: Boundary County",ID
14594,"Atomic City, ID: Big Southern Butte",ID
14897,"Salmon, ID: Lemhi County",ID
15041,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",ID
15389,"Twin Falls, ID: Joslin Field - Magic Valley Regional",ID
15520,"St. Anthony, ID: Stanford Field",ID
15661,"Bernard, ID: Bernard Usfs",ID
15685,"Payette, ID: Payette Municipal",ID
15818,"Rigby, ID: Rigby Airport",ID
15939,"Jerome, ID: Jerome County",ID
15945,"Blackfoot, ID: McCarley Field",ID
15956,"Driggs, ID: Teton Peaks",ID
16431,"Aberdeen, ID: Aberdeen Municipal",ID
16445,"Driggs, ID: Driggs-Reed Memorial",ID
16906,"Sandpoint, ID: Sandpoint Airport",ID
16911,"Caldwell, ID: Caldwell Industrial",ID
10741,"Whitesburg, KY: Whitesburg Municipal",KY
10756,"Bardstown, KY: Samuels Field",KY
10819,"Bowling Green, KY: Bowling Green-Warren County Regional",KY
10949,"Murray, KY: Kyle-Oakley Field",KY
11396,"Georgetown, KY: Marshall Field",KY
11526,"Elizabethtown, KY: Addington Field",KY
11669,"Frankfort, KY: Capital City",KY
11742,"Scott, KY: Georgetown Scott County Regional",KY
11785,"Fort Knox, KY: Godman AAF",KY
11942,"Glasgow, KY: Glasgow Municipal",KY
12187,"Hopkinsville, KY: Campbell AAF",KY
12243,"Hopkinsville, KY: Hopkinsville-Christian County",KY
12605,"Russellville, KY: Russellville-Logan County",KY
12859,"Danville, KY: Stuart Powell Field",KY
12860,"Sturgis, KY: Sturgis Municipal",KY
12861,"Mount Sterling, KY: Mount Sterling Montgomery County",KY
12862,"Henderson, KY: Henderson City - County",KY
12863,"Madisonville, KY: Madisonville Regional",KY
12945,"Lexington, KY: Blue Grass",KY
13044,"Louisville, KY: Bowman Field",KY
13046,"London/Corbin, KY: London-Corbin Airport-Magee Field",KY
13075,"Lexington, KY: Blue Grass Station AHP",KY
13983,"Owensboro, KY: Owensboro Daviess County Regional",KY
14006,"Paducah, KY: Barkley Regional",KY
14034,"Pikeville, KY: Pike County Hatcher Field",KY
14730,"Louisville, KY: Louisville Muhammad Ali International",KY
14892,"Somerset, KY: Lake Cumberland Regional",KY
15524,"Richmond, KY: Central Kentucky Regional",KY
15528,"Prestonsburg, KY: Big Sandy Regional",KY
15826,"Campbellsville, KY: Taylor County",KY
16784,"Mayfield, KY: Mayfield Graves County",KY
10785,"Burlington, VT: Burlington International",VT
11496,"Newport, VT: Northeast Kingdom International",VT
12599,"Bennington, VT: William H. Morse State",VT
13450,"Montpelier/Barre, VT: Edward F Knapp State",VT
13535,"Morrisville, VT: Morrisville Stowe State",VT
14347,"Lyndonville, VT: Caledonia County",VT
14648,"Rutland, VT: Rutland - Southern Vermont Regional",VT
15634,"Springfield, VT: Hartness State",VT
16429,"Middlebury, VT: Middlebury State",VT
16588,"West Dover, VT: Deerfield Valley Regional",VT
16624,"Warren, VT: Warren Sugarbush",VT
10852,"Washington, DC: Buzzards Point Seaplane Base",DC
11278,"Washington, DC: Ronald Reagan Washington National",DC
12264,"Washington, DC: Washington Dulles International",DC
15715,"Washington, DC: Washington DC Metropolitan Area",DC
10892,"Colby, KS: Murray",KS
10928,"Wichita, KS: Cessna Aircraft Field",KS
10960,"Coffeyville, KS: Coffeyville Municipal",KS
11026,"Clay Center, KS: Clay Center Municipal",KS
11083,"Concordia, KS: Blosser Municipal",KS
11283,"Dodge City, KS: Dodge City Regional",KS
11508,"Wellington, KS: Wellington Municipal",KS
11553,"Emporia, KS: Emporia Municipal",KS
11616,"Newton, KS: Newton City County",KS
11704,"Leavenworth, KS: Sherman AAF",KS
11726,"Topeka, KS: Topeka Regional",KS
11777,"Fort Scott, KS: Fort Scott Municipal",KS
11856,"Great Bend, KS: Great Bend Municipal",KS
11867,"Garden City, KS: Garden City Regional",KS
11929,"Goodland, KS: Renner Field",KS
12128,"Hiawatha, KS: Hiawatha Municipal",KS
12236,"Hutchinson, KS: Hutchinson Regional",KS
12255,"Hays, KS: Hays Regional",KS
12263,"Wichita, KS: McConnell AFB",KS
12278,"Wichita, KS: Wichita Dwight D Eisenhower National",KS
12283,"Independence, KS: Independence Municipal",KS
12460,"Olathe, KS: New Century Aircenter",KS
12637,"Kansas City, KS: Fairfax Municipal",KS
12796,"Burlington, KS: Coffey County",KS
12902,"Liberal, KS: Liberal Mid-America Regional",KS
13122,"Lawrence, KS: Lawrence Municipal",KS
13290,"Manhattan/Ft. Riley, KS: Manhattan Regional",KS
13447,"McPherson, KS: McPherson Airport",KS
13848,"Olathe, KS: Johnson County Executive",KS
14221,"Parsons, KS: Tri City",KS
14280,"Pittsburg, KS: Atkinson Municipal",KS
14281,"Pratt, KS: Pratt Regional",KS
14366,"Abilene, KS: Abilene Airport",KS
14629,"Russell, KS: Russell Municipal",KS
14877,"Salina, KS: Salina Regional",KS
15297,"Topeka, KS: Philip Billard Municipal",KS
15305,"Topeka, KS: Allen Air Park",KS
15465,"Ulysses, KS: Ulysses Airport",KS
15533,"Cimarron, KS: Cimarron Municipal",KS
15664,"Wichita, KS: Colonel James Jabara",KS
15782,"Winfield, KS: Strother Field",KS
16473,"Wichita, KS: Beech Factory",KS
11375,"Dover, DE: Dover AFB",DE
11883,"Georgetown, DE: Delaware Coastal",DE
12320,"Wilmington, DE: New Castle",DE
14500,"Rehoboth, DE: Rehoboth Aircrafters",DE
16520,"Middletown, DE: Summit",DE
16666,"Dover-Cheswold, DE: Delware Airpark",DE
14833,"St. John, VI: St. John Airport",VI
14945,"Charlotte Amalie, VI: Charlotte Amalie Harbor Seaplane Base",VI
14992,"Christiansted, VI: Christiansted Harbor Seaplane Base",VI
15024,"Charlotte Amalie, VI: Cyril E King",VI
15027,"Christiansted, VI: Henry E. Rohlsen",VI
